date,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
2002/3/8 0:00,285,5444,10603,15762,20921,26080,31239,36398
2002/3/11 0:00,286,5445,10604,15763,20922,26081,31240,36399
2002/3/12 0:00,287,5446,10605,15764,20923,26082,31241,36400
2002/3/13 0:00,288,5447,10606,15765,20924,26083,31242,36401
2002/3/14 0:00,289,5448,10607,15766,20925,26084,31243,36402
2002/3/15 0:00,290,5449,10608,15767,20926,26085,31244,36403
2002/3/18 0:00,291,5450,10609,15768,20927,26086,31245,36404
2002/3/19 0:00,292,5451,10610,15769,20928,26087,31246,36405
2002/3/20 0:00,293,5452,10611,15770,20929,26088,31247,36406
2002/3/22 0:00,294,5453,10612,15771,20930,26089,31248,36407
2002/3/25 0:00,295,5454,10613,15772,20931,26090,31249,36408
2002/3/26 0:00,296,5455,10614,15773,20932,26091,31250,36409
2002/3/27 0:00,297,5456,10615,15774,20933,26092,31251,36410
2002/3/28 0:00,298,5457,10616,15775,20934,26093,31252,36411
2002/3/29 0:00,299,5458,10617,15776,20935,26094,31253,36412
2002/4/1 0:00,300,5459,10618,15777,20936,26095,31254,36413
2002/4/2 0:00,301,5460,10619,15778,20937,26096,31255,36414
2002/4/3 0:00,302,5461,10620,15779,20938,26097,31256,36415
2002/4/4 0:00,303,5462,10621,15780,20939,26098,31257,36416
2002/4/5 0:00,304,5463,10622,15781,20940,26099,31258,36417
2002/4/8 0:00,305,5464,10623,15782,20941,26100,31259,36418
2002/4/9 0:00,306,5465,10624,15783,20942,26101,31260,36419
2002/4/10 0:00,307,5466,10625,15784,20943,26102,31261,36420
2002/4/11 0:00,308,5467,10626,15785,20944,26103,31262,36421
2002/4/12 0:00,309,5468,10627,15786,20945,26104,31263,36422
2002/4/15 0:00,310,5469,10628,15787,20946,26105,31264,36423
2002/4/16 0:00,311,5470,10629,15788,20947,26106,31265,36424
2002/4/17 0:00,312,5471,10630,15789,20948,26107,31266,36425
2002/4/18 0:00,313,5472,10631,15790,20949,26108,31267,36426
2002/4/19 0:00,314,5473,10632,15791,20950,26109,31268,36427
2002/4/22 0:00,315,5474,10633,15792,20951,26110,31269,36428
2002/4/23 0:00,316,5475,10634,15793,20952,26111,31270,36429
2002/4/24 0:00,317,5476,10635,15794,20953,26112,31271,36430
2002/4/25 0:00,318,5477,10636,15795,20954,26113,31272,36431
2002/4/26 0:00,319,5478,10637,15796,20955,26114,31273,36432
2002/4/30 0:00,320,5479,10638,15797,20956,26115,31274,36433
2002/5/1 0:00,321,5480,10639,15798,20957,26116,31275,36434
2002/5/2 0:00,322,5481,10640,15799,20958,26117,31276,36435
2002/5/7 0:00,323,5482,10641,15800,20959,26118,31277,36436
2002/5/8 0:00,324,5483,10642,15801,20960,26119,31278,36437
2002/5/9 0:00,325,5484,10643,15802,20961,26120,31279,36438
2002/5/10 0:00,326,5485,10644,15803,20962,26121,31280,36439
2002/5/13 0:00,327,5486,10645,15804,20963,26122,31281,36440
2002/5/14 0:00,328,5487,10646,15805,20964,26123,31282,36441
2002/5/15 0:00,329,5488,10647,15806,20965,26124,31283,36442
2002/5/16 0:00,330,5489,10648,15807,20966,26125,31284,36443
2002/5/17 0:00,331,5490,10649,15808,20967,26126,31285,36444
2002/5/20 0:00,332,5491,10650,15809,20968,26127,31286,36445
2002/5/21 0:00,333,5492,10651,15810,20969,26128,31287,36446
2002/5/22 0:00,334,5493,10652,15811,20970,26129,31288,36447
2002/5/23 0:00,335,5494,10653,15812,20971,26130,31289,36448
2002/5/24 0:00,336,5495,10654,15813,20972,26131,31290,36449
2002/5/27 0:00,337,5496,10655,15814,20973,26132,31291,36450
2002/5/28 0:00,338,5497,10656,15815,20974,26133,31292,36451
2002/5/29 0:00,339,5498,10657,15816,20975,26134,31293,36452
2002/5/30 0:00,340,5499,10658,15817,20976,26135,31294,36453
2002/5/31 0:00,341,5500,10659,15818,20977,26136,31295,36454
2002/6/3 0:00,342,5501,10660,15819,20978,26137,31296,36455
2002/6/4 0:00,343,5502,10661,15820,20979,26138,31297,36456
2002/6/5 0:00,344,5503,10662,15821,20980,26139,31298,36457
2002/6/6 0:00,345,5504,10663,15822,20981,26140,31299,36458
2002/6/7 0:00,346,5505,10664,15823,20982,26141,31300,36459
2002/6/10 0:00,347,5506,10665,15824,20983,26142,31301,36460
2002/6/11 0:00,348,5507,10666,15825,20984,26143,31302,36461
2002/6/12 0:00,349,5508,10667,15826,20985,26144,31303,36462
2002/6/13 0:00,350,5509,10668,15827,20986,26145,31304,36463
2002/6/14 0:00,351,5510,10669,15828,20987,26146,31305,36464
2002/6/17 0:00,352,5511,10670,15829,20988,26147,31306,36465
2002/6/18 0:00,353,5512,10671,15830,20989,26148,31307,36466
2002/6/19 0:00,354,5513,10672,15831,20990,26149,31308,36467
2002/6/20 0:00,355,5514,10673,15832,20991,26150,31309,36468
2002/6/21 0:00,356,5515,10674,15833,20992,26151,31310,36469
2002/6/24 0:00,357,5516,10675,15834,20993,26152,31311,36470
2002/6/25 0:00,358,5517,10676,15835,20994,26153,31312,36471
2002/6/26 0:00,359,5518,10677,15836,20995,26154,31313,36472
2002/6/27 0:00,360,5519,10678,15837,20996,26155,31314,36473
2002/6/28 0:00,361,5520,10679,15838,20997,26156,31315,36474
2002/7/1 0:00,362,5521,10680,15839,20998,26157,31316,36475
2002/7/2 0:00,363,5522,10681,15840,20999,26158,31317,36476
2002/7/3 0:00,364,5523,10682,15841,21000,26159,31318,36477
2002/7/4 0:00,365,5524,10683,15842,21001,26160,31319,36478
2002/7/5 0:00,366,5525,10684,15843,21002,26161,31320,36479
2002/7/8 0:00,367,5526,10685,15844,21003,26162,31321,36480
2002/7/9 0:00,368,5527,10686,15845,21004,26163,31322,36481
2002/7/10 0:00,369,5528,10687,15846,21005,26164,31323,36482
2002/7/11 0:00,370,5529,10688,15847,21006,26165,31324,36483
2002/7/12 0:00,371,5530,10689,15848,21007,26166,31325,36484
2002/7/15 0:00,372,5531,10690,15849,21008,26167,31326,36485
2002/7/16 0:00,373,5532,10691,15850,21009,26168,31327,36486
2002/7/17 0:00,374,5533,10692,15851,21010,26169,31328,36487
2002/7/18 0:00,375,5534,10693,15852,21011,26170,31329,36488
2002/7/19 0:00,376,5535,10694,15853,21012,26171,31330,36489
2002/7/22 0:00,377,5536,10695,15854,21013,26172,31331,36490
2002/7/23 0:00,378,5537,10696,15855,21014,26173,31332,36491
2002/7/24 0:00,379,5538,10697,15856,21015,26174,31333,36492
2002/7/25 0:00,380,5539,10698,15857,21016,26175,31334,36493
2002/7/26 0:00,381,5540,10699,15858,21017,26176,31335,36494
2002/7/29 0:00,382,5541,10700,15859,21018,26177,31336,36495
2002/7/30 0:00,383,5542,10701,15860,21019,26178,31337,36496
2002/7/31 0:00,384,5543,10702,15861,21020,26179,31338,36497
2002/8/1 0:00,385,5544,10703,15862,21021,26180,31339,36498
2002/8/2 0:00,386,5545,10704,15863,21022,26181,31340,36499
2002/8/5 0:00,387,5546,10705,15864,21023,26182,31341,36500
2002/8/6 0:00,388,5547,10706,15865,21024,26183,31342,36501
2002/8/7 0:00,389,5548,10707,15866,21025,26184,31343,36502
2002/8/8 0:00,390,5549,10708,15867,21026,26185,31344,36503
2002/8/9 0:00,391,5550,10709,15868,21027,26186,31345,36504
2002/8/12 0:00,392,5551,10710,15869,21028,26187,31346,36505
2002/8/13 0:00,393,5552,10711,15870,21029,26188,31347,36506
2002/8/14 0:00,394,5553,10712,15871,21030,26189,31348,36507
2002/8/15 0:00,395,5554,10713,15872,21031,26190,31349,36508
2002/8/16 0:00,396,5555,10714,15873,21032,26191,31350,36509
2002/8/19 0:00,397,5556,10715,15874,21033,26192,31351,36510
2002/8/20 0:00,398,5557,10716,15875,21034,26193,31352,36511
2002/8/21 0:00,399,5558,10717,15876,21035,26194,31353,36512
2002/8/22 0:00,400,5559,10718,15877,21036,26195,31354,36513
2002/8/26 0:00,401,5560,10719,15878,21037,26196,31355,36514
2002/8/27 0:00,402,5561,10720,15879,21038,26197,31356,36515
2002/8/28 0:00,403,5562,10721,15880,21039,26198,31357,36516
2002/8/29 0:00,404,5563,10722,15881,21040,26199,31358,36517
2002/8/30 0:00,405,5564,10723,15882,21041,26200,31359,36518
